latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-13.47941,134.1593,324.14,1.66,1.27,2023-10-07,115,Terra,MODIS,47,6.1NRT,305.39,12.61,D
-13.1636,132.36649,332,1.24,1.11,2023-10-07,115,Terra,MODIS,77,6.1NRT,311.46,22.16,D
-13.12863,132.40593,328.59,1.25,1.11,2023-10-07,115,Terra,MODIS,72,6.1NRT,313.11,13.57,D
-13.0982,136.03102,319.77,2.28,1.46,2023-10-07,115,Terra,MODIS,13,6.1NRT,298.69,24.7,D
-13.09605,136.02464,318.68,2.28,1.46,2023-10-07,115,Terra,MODIS,18,6.1NRT,298.18,23.57,D
-12.97047,134.38387,328.83,1.69,1.28,2023-10-07,115,Terra,MODIS,58,6.1NRT,304.12,25.54,D
-12.9685,134.3685,335.13,1.69,1.28,2023-10-07,115,Terra,MODIS,80,6.1NRT,304.66,43.63,D
-12.96653,134.35316,335.58,1.68,1.28,2023-10-07,115,Terra,MODIS,81,6.1NRT,302.47,45.06,D
-12.96457,134.33788,329.05,1.68,1.27,2023-10-07,115,Terra,MODIS,49,6.1NRT,301.67,26.51,D
-12.96064,134.30724,336.41,1.67,1.27,2023-10-07,115,Terra,MODIS,84,6.1NRT,300.55,52.5,D
-12.9587,134.2921,322.48,1.67,1.27,2023-10-07,115,Terra,MODIS,39,6.1NRT,300.05,17.4,D
-12.94932,134.30859,364.83,1.67,1.27,2023-10-07,115,Terra,MODIS,100,6.1NRT,306.62,184.15,D
-12.94739,134.29344,390.48,1.67,1.27,2023-10-07,115,Terra,MODIS,100,6.1NRT,306.5,400.13,D
-12.9454,136.4966,317.84,2.47,1.51,2023-10-07,115,Terra,MODIS,48,6.1NRT,289.09,35.99,D
-12.93458,134.46738,332.7,1.72,1.29,2023-10-07,115,Terra,MODIS,80,6.1NRT,303.39,40.69,D
-12.93085,134.53165,325.62,1.74,1.29,2023-10-07,115,Terra,MODIS,32,6.1NRT,304.26,19.63,D
-12.9289,134.51579,332.57,1.73,1.29,2023-10-07,115,Terra,MODIS,77,6.1NRT,306.12,37.8,D
-12.92863,134.32692,343.48,1.68,1.27,2023-10-07,115,Terra,MODIS,90,6.1NRT,305.04,70.72,D
-12.92698,134.50018,331.42,1.73,1.29,2023-10-07,115,Terra,MODIS,77,6.1NRT,305.5,32.93,D
-12.9267,134.31158,414.52,1.67,1.27,2023-10-07,115,Terra,MODIS,100,6.1NRT,310.7,716.83,D
-12.92505,134.4845,327.27,1.72,1.29,2023-10-07,115,Terra,MODIS,58,6.1NRT,304.21,22.92,D
-12.9248,134.29645,384.95,1.67,1.27,2023-10-07,115,Terra,MODIS,100,6.1NRT,303.2,344.31,D
-12.9154,134.31311,348.79,1.67,1.27,2023-10-07,115,Terra,MODIS,93,6.1NRT,304.77,99.89,D
-12.9135,134.29793,337.42,1.67,1.27,2023-10-07,115,Terra,MODIS,85,6.1NRT,303.02,59.52,D
-12.89077,134.38541,335.05,1.69,1.28,2023-10-07,115,Terra,MODIS,83,6.1NRT,304.46,44.55,D
-12.88897,134.37917,335.58,1.69,1.28,2023-10-07,115,Terra,MODIS,83,6.1NRT,304.03,46.6,D
-12.87944,134.38712,327.49,1.69,1.28,2023-10-07,115,Terra,MODIS,73,6.1NRT,304.79,23.95,D
-12.87748,134.37187,332.04,1.68,1.28,2023-10-07,115,Terra,MODIS,79,6.1NRT,304.36,38.41,D
-12.87002,134.40396,326.79,1.69,1.28,2023-10-07,115,Terra,MODIS,72,6.1NRT,304.73,22.13,D
-12.86808,134.38866,333.22,1.69,1.28,2023-10-07,115,Terra,MODIS,81,6.1NRT,303.92,41.19,D
-12.84351,134.46979,323.24,1.71,1.28,2023-10-07,115,Terra,MODIS,49,6.1NRT,304.1,11.82,D
-12.83019,134.45599,327.92,1.71,1.28,2023-10-07,115,Terra,MODIS,70,6.1NRT,305,25.06,D
-12.82281,136.12379,318.84,2.29,1.47,2023-10-07,115,Terra,MODIS,49,6.1NRT,295.45,29.45,D
-12.70755,132.53983,335.58,1.26,1.11,2023-10-07,115,Terra,MODIS,79,6.1NRT,312.74,26.51,D
-12.67978,134.34792,334.64,1.67,1.27,2023-10-07,115,Terra,MODIS,79,6.1NRT,303.97,40.41,D
-12.66673,134.42665,338.63,1.69,1.28,2023-10-07,115,Terra,MODIS,86,6.1NRT,305.24,54.53,D
-12.66482,134.41145,327.44,1.68,1.28,2023-10-07,115,Terra,MODIS,59,6.1NRT,303.92,20.68,D
-12.65906,134.36575,325.21,1.67,1.27,2023-10-07,115,Terra,MODIS,27,6.1NRT,304.83,14.53,D
-12.64588,134.35231,326.87,1.67,1.27,2023-10-07,115,Terra,MODIS,43,6.1NRT,304.5,21.15,D
-12.6034,134.01479,337,1.57,1.24,2023-10-07,115,Terra,MODIS,85,6.1NRT,304.97,49.71,D
-12.5924,134.01619,327.62,1.57,1.24,2023-10-07,115,Terra,MODIS,74,6.1NRT,304.68,25.3,D
-12.57961,134.55376,347.41,1.72,1.29,2023-10-07,115,Terra,MODIS,93,6.1NRT,303.74,86.95,D
-12.57766,134.53816,338.63,1.72,1.29,2023-10-07,115,Terra,MODIS,86,6.1NRT,304.9,50.57,D
-12.53722,132.71548,331.15,1.28,1.12,2023-10-07,115,Terra,MODIS,61,6.1NRT,311.78,18.96,D
-12.53567,132.70387,331.37,1.28,1.12,2023-10-07,115,Terra,MODIS,66,6.1NRT,314.12,18.51,D
-12.52567,132.70526,348.21,1.28,1.12,2023-10-07,115,Terra,MODIS,93,6.1NRT,314.58,56.49,D
-12.52414,132.69362,365.3,1.28,1.12,2023-10-07,115,Terra,MODIS,100,6.1NRT,315.58,116.56,D
-12.51608,131.07169,323.96,1.07,1.03,2023-10-07,115,Terra,MODIS,60,6.1NRT,306.78,8.06,D
-12.48639,132.7171,352.48,1.28,1.12,2023-10-07,115,Terra,MODIS,95,6.1NRT,312.78,72.3,D
-12.48482,132.70546,364.25,1.28,1.12,2023-10-07,115,Terra,MODIS,100,6.1NRT,315.55,114.92,D
-12.47482,132.70682,332.52,1.28,1.12,2023-10-07,115,Terra,MODIS,62,6.1NRT,311.31,21.48,D
-12.47326,132.69527,345.37,1.28,1.12,2023-10-07,115,Terra,MODIS,91,6.1NRT,312.96,49.42,D
-12.46173,132.68513,356,1.28,1.12,2023-10-07,115,Terra,MODIS,97,6.1NRT,313.01,82.41,D
-12.37902,135.79587,323.21,2.13,1.42,2023-10-07,115,Terra,MODIS,51,6.1NRT,298.45,26.62,D
-12.36859,131.92776,338.55,1.16,1.07,2023-10-07,115,Terra,MODIS,85,6.1NRT,310.55,35.37,D
-12.36715,131.9173,339.14,1.15,1.07,2023-10-07,115,Terra,MODIS,86,6.1NRT,313.67,35.15,D
-12.36571,131.90688,342.38,1.15,1.07,2023-10-07,115,Terra,MODIS,89,6.1NRT,312.43,41.85,D
-12.36221,132.55331,326.41,1.25,1.11,2023-10-07,115,Terra,MODIS,63,6.1NRT,311,11.37,D
-12.35148,135.77983,328.72,2.12,1.42,2023-10-07,115,Terra,MODIS,61,6.1NRT,300.18,43.77,D
-12.3482,135.76764,331.55,2.12,1.41,2023-10-07,115,Terra,MODIS,61,6.1NRT,297.8,57.81,D
-12.29244,133.48174,332.26,1.43,1.18,2023-10-07,115,Terra,MODIS,70,6.1NRT,308.25,25.06,D
-12.29074,133.46883,347.8,1.42,1.18,2023-10-07,115,Terra,MODIS,93,6.1NRT,307.92,68.81,D
-12.28192,133.48315,332,1.43,1.18,2023-10-07,115,Terra,MODIS,69,6.1NRT,309.07,23.82,D
-12.28023,133.47026,342.11,1.42,1.18,2023-10-07,115,Terra,MODIS,89,6.1NRT,310.32,50.23,D
-12.27308,133.49741,333.64,1.43,1.18,2023-10-07,115,Terra,MODIS,73,6.1NRT,309.93,29.4,D
-12.26643,133.1279,329.77,1.35,1.15,2023-10-07,115,Terra,MODIS,75,6.1NRT,311.32,16.79,D
-12.26479,133.11571,334.35,1.35,1.15,2023-10-07,115,Terra,MODIS,81,6.1NRT,312.72,26.54,D
-12.25453,133.11699,331.69,1.35,1.15,2023-10-07,115,Terra,MODIS,73,6.1NRT,310.45,21.28,D
-12.25291,133.1049,341.46,1.35,1.15,2023-10-07,115,Terra,MODIS,88,6.1NRT,312.28,44.66,D
-12.25129,133.09277,333.09,1.34,1.15,2023-10-07,115,Terra,MODIS,80,6.1NRT,310.39,25.86,D
-12.19938,133.55292,327.93,1.44,1.19,2023-10-07,115,Terra,MODIS,68,6.1NRT,306.37,18.87,D
-12.12532,134.4868,347.68,1.68,1.27,2023-10-07,115,Terra,MODIS,93,6.1NRT,300.71,100.26,D
-12.12341,134.47165,328,1.67,1.27,2023-10-07,115,Terra,MODIS,74,6.1NRT,298.27,35.06,D
-12.114,134.48831,325.77,1.68,1.27,2023-10-07,115,Terra,MODIS,70,6.1NRT,299.28,26,D
-11.45247,131.29578,328.84,1.07,1.03,2023-10-07,115,Terra,MODIS,67,6.1NRT,309.95,13.4,D
-11.36451,131.32431,326.75,1.07,1.03,2023-10-07,115,Terra,MODIS,55,6.1NRT,310.49,10.88,D
-11.35533,131.32558,340.48,1.07,1.03,2023-10-07,115,Terra,MODIS,88,6.1NRT,308.92,32.81,D
-11.35398,131.31599,414.15,1.07,1.03,2023-10-07,115,Terra,MODIS,100,6.1NRT,321.19,367.25,D
-11.35264,131.30643,371.36,1.07,1.03,2023-10-07,115,Terra,MODIS,100,6.1NRT,310.6,116.28,D
-11.32114,131.28159,328.91,1.06,1.03,2023-10-07,115,Terra,MODIS,69,6.1NRT,305.74,16.4,D
-11.3198,131.27199,331.64,1.06,1.03,2023-10-07,115,Terra,MODIS,75,6.1NRT,305.63,20.21,D
-9.99023,120.68497,318.44,3.75,1.81,2023-10-07,115,Terra,MODIS,70,6.1NRT,299.22,42.13,D
-22.30888,131.33092,327.56,1.4,1.17,2023-10-07,117,Terra,MODIS,66,6.1NRT,304.47,25.38,D
-22.30721,131.3526,321.43,1.4,1.17,2023-10-07,117,Terra,MODIS,32,6.1NRT,305.09,14.82,D
-22.30564,131.33913,323.26,1.4,1.17,2023-10-07,117,Terra,MODIS,70,6.1NRT,305.58,19.26,D
-22.30407,131.32564,320.42,1.4,1.17,2023-10-07,117,Terra,MODIS,35,6.1NRT,303.84,13.95,D
-22.24131,131.29893,327.41,1.39,1.17,2023-10-07,117,Terra,MODIS,76,6.1NRT,299.12,27.4,D
-22.23973,131.28568,317.32,1.39,1.17,2023-10-07,117,Terra,MODIS,40,6.1NRT,299.72,10.76,D
-22.13548,131.2662,326.73,1.38,1.16,2023-10-07,117,Terra,MODIS,50,6.1NRT,304.74,22.01,D
-22.12352,131.25443,328.48,1.38,1.16,2023-10-07,117,Terra,MODIS,47,6.1NRT,305.28,24.7,D
-22.12196,131.24124,333.3,1.37,1.16,2023-10-07,117,Terra,MODIS,75,6.1NRT,307.28,32.87,D
-22.1204,131.22807,331.19,1.37,1.16,2023-10-07,117,Terra,MODIS,76,6.1NRT,307.67,26.73,D
-22.11546,133.08446,321.83,1.83,1.33,2023-10-07,117,Terra,MODIS,25,6.1NRT,304.69,18.77,D
-22.11239,131.22168,344.7,1.37,1.16,2023-10-07,117,Terra,MODIS,91,6.1NRT,307.82,64.78,D
-22.11077,131.20865,335.13,1.37,1.16,2023-10-07,117,Terra,MODIS,80,6.1NRT,308.23,38.26,D
-22.10914,131.19562,340.51,1.36,1.16,2023-10-07,117,Terra,MODIS,89,6.1NRT,308.57,50.69,D
-22.10851,131.21646,333.43,1.37,1.16,2023-10-07,117,Terra,MODIS,77,6.1NRT,306.78,32.11,D
-22.10752,131.1826,337.15,1.36,1.16,2023-10-07,117,Terra,MODIS,84,6.1NRT,307.36,41.01,D
-22.10697,131.2034,334.64,1.37,1.16,2023-10-07,117,Terra,MODIS,84,6.1NRT,308.24,33.4,D
-22.1059,131.1696,333.94,1.36,1.15,2023-10-07,117,Terra,MODIS,82,6.1NRT,307.24,33.67,D
-22.10542,131.19035,342.34,1.36,1.16,2023-10-07,117,Terra,MODIS,90,6.1NRT,308.67,52.46,D
-22.10428,131.15663,325.94,1.36,1.15,2023-10-07,117,Terra,MODIS,51,6.1NRT,306.13,19.75,D
-22.10389,131.17732,348.7,1.36,1.16,2023-10-07,117,Terra,MODIS,94,6.1NRT,308.85,71.06,D
-22.10235,131.16431,358.02,1.36,1.15,2023-10-07,117,Terra,MODIS,99,6.1NRT,309.15,104.59,D
-22.10081,131.15132,343.48,1.36,1.15,2023-10-07,117,Terra,MODIS,91,6.1NRT,305.85,57.53,D
-22.0972,131.18402,336.65,1.36,1.16,2023-10-07,117,Terra,MODIS,86,6.1NRT,306.41,43.53,D
-22.09559,131.17102,349.42,1.36,1.15,2023-10-07,117,Terra,MODIS,94,6.1NRT,307.16,76.73,D
-22.09398,131.15804,346.72,1.36,1.15,2023-10-07,117,Terra,MODIS,93,6.1NRT,306.29,69.66,D
-22.09237,131.14508,323.71,1.35,1.15,2023-10-07,117,Terra,MODIS,47,6.1NRT,304.51,16.6,D
-21.85994,133.13512,323.95,1.83,1.33,2023-10-07,117,Terra,MODIS,73,6.1NRT,303.7,29.32,D
-21.81704,132.96509,339.4,1.78,1.31,2023-10-07,117,Terra,MODIS,88,6.1NRT,306.09,72.5,D
-21.66595,132.92763,335.09,1.76,1.3,2023-10-07,117,Terra,MODIS,60,6.1NRT,303.85,59.97,D
-21.63259,133.05223,329.53,1.8,1.31,2023-10-07,117,Terra,MODIS,48,6.1NRT,300.38,43.04,D
-21.57833,132.98991,330.46,1.78,1.31,2023-10-07,117,Terra,MODIS,48,6.1NRT,298.58,44.48,D
-21.57651,132.97301,332.17,1.77,1.3,2023-10-07,117,Terra,MODIS,75,6.1NRT,294.91,49.74,D
-21.56886,132.97964,337.08,1.77,1.3,2023-10-07,117,Terra,MODIS,75,6.1NRT,299.79,66.22,D
-21.27998,132.25755,323.24,1.56,1.23,2023-10-07,117,Terra,MODIS,54,6.1NRT,304.34,19.17,D
-21.26723,132.24406,325.9,1.56,1.23,2023-10-07,117,Terra,MODIS,70,6.1NRT,303.91,24.64,D
-20.99904,125.5955,350.98,1.1,1.05,2023-10-07,117,Terra,MODIS,94,6.1NRT,309.24,61.67,D
-20.99793,125.64907,353.76,1.1,1.04,2023-10-07,117,Terra,MODIS,96,6.1NRT,307.89,63.61,D
-20.9974,125.58509,383.91,1.1,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,310.68,183.46,D
-20.9963,125.63872,359.75,1.1,1.04,2023-10-07,117,Terra,MODIS,99,6.1NRT,308.77,80.11,D
-20.99466,125.62835,371.21,1.1,1.04,2023-10-07,117,Terra,MODIS,100,6.1NRT,310.6,120.83,D
-20.99354,125.68169,332.13,1.09,1.04,2023-10-07,117,Terra,MODIS,60,6.1NRT,307.39,18.04,D
-20.99302,125.61794,386.86,1.1,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,313.58,194.69,D
-20.99191,125.67136,397.53,1.09,1.04,2023-10-07,117,Terra,MODIS,100,6.1NRT,313.7,252.77,D
-20.99137,125.60753,345.27,1.1,1.05,2023-10-07,117,Terra,MODIS,91,6.1NRT,310.18,45.55,D
-20.99027,125.66103,388.33,1.09,1.04,2023-10-07,117,Terra,MODIS,100,6.1NRT,314.11,197.55,D
-20.98973,125.59715,351.49,1.1,1.05,2023-10-07,117,Terra,MODIS,95,6.1NRT,309.09,60.71,D
-20.98753,125.70395,322.24,1.09,1.04,2023-10-07,117,Terra,MODIS,22,6.1NRT,307.18,6.85,D
-20.9859,125.69364,377.68,1.09,1.04,2023-10-07,117,Terra,MODIS,100,6.1NRT,310.73,147.39,D
-20.98426,125.6833,371.98,1.09,1.04,2023-10-07,117,Terra,MODIS,100,6.1NRT,313.56,122.29,D
-20.98381,125.78476,328.86,1.08,1.04,2023-10-07,117,Terra,MODIS,73,6.1NRT,307.12,15.85,D
-20.98372,125.61959,354.19,1.1,1.05,2023-10-07,117,Terra,MODIS,96,6.1NRT,312.2,65.04,D
-20.98262,125.67295,365.13,1.09,1.04,2023-10-07,117,Terra,MODIS,100,6.1NRT,315.97,95.99,D
-20.98222,125.7745,336.26,1.08,1.04,2023-10-07,117,Terra,MODIS,83,6.1NRT,308.2,26.75,D
-20.98207,125.60917,359.28,1.1,1.05,2023-10-07,117,Terra,MODIS,99,6.1NRT,309.79,80.87,D
-20.9799,125.71587,325.38,1.09,1.04,2023-10-07,117,Terra,MODIS,66,6.1NRT,307.87,11.17,D
-20.97826,125.70557,369.24,1.09,1.04,2023-10-07,117,Terra,MODIS,100,6.1NRT,314.07,113.2,D
-20.97663,125.69527,369.62,1.09,1.04,2023-10-07,117,Terra,MODIS,100,6.1NRT,317.21,113.74,D
-20.97607,125.63161,344.96,1.1,1.04,2023-10-07,117,Terra,MODIS,90,6.1NRT,311.69,41.11,D
-20.97457,125.78636,331.69,1.08,1.04,2023-10-07,117,Terra,MODIS,77,6.1NRT,309.38,19.35,D
-20.97443,125.62122,326.47,1.1,1.05,2023-10-07,117,Terra,MODIS,67,6.1NRT,308.82,11.96,D
-20.97265,125.71262,339.07,1.09,1.04,2023-10-07,117,Terra,MODIS,86,6.1NRT,311.27,28.07,D
-20.95949,125.52728,321.72,1.11,1.05,2023-10-07,117,Terra,MODIS,27,6.1NRT,304.21,7.61,D
-20.95815,131.59238,334.68,1.4,1.17,2023-10-07,117,Terra,MODIS,81,6.1NRT,292.06,34.55,D
-20.95782,125.51681,398.68,1.11,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,311.95,270.93,D
-20.95615,125.50631,400.93,1.11,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,311.68,287.07,D
-20.95542,125.44138,348.99,1.12,1.05,2023-10-07,117,Terra,MODIS,93,6.1NRT,303.45,56.96,D
-20.95373,125.43079,369.18,1.12,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,303.89,121.1,D
-20.95182,125.53938,324.98,1.11,1.05,2023-10-07,117,Terra,MODIS,63,6.1NRT,304.98,11.3,D
-20.95015,125.52891,358.43,1.11,1.05,2023-10-07,117,Terra,MODIS,99,6.1NRT,307.02,79.9,D
-20.94942,125.46417,331.87,1.12,1.05,2023-10-07,117,Terra,MODIS,77,6.1NRT,303.98,21.47,D
-20.94848,125.51845,347.44,1.11,1.05,2023-10-07,117,Terra,MODIS,92,6.1NRT,306.6,50.22,D
-20.94774,125.45361,348.21,1.12,1.05,2023-10-07,117,Terra,MODIS,93,6.1NRT,308.48,53.15,D
-20.94683,125.54632,334.19,1.11,1.05,2023-10-07,117,Terra,MODIS,79,6.1NRT,307.51,21.48,D
-20.94607,131.58057,343.64,1.39,1.17,2023-10-07,117,Terra,MODIS,91,6.1NRT,298.32,60.04,D
-20.94605,125.44305,417.13,1.12,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,323.17,423.08,D
-20.94519,125.53584,393.69,1.11,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,312.52,234.53,D
-20.94436,125.43246,429.46,1.12,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,322.17,552.89,D
-20.94356,125.52535,358.46,1.11,1.05,2023-10-07,117,Terra,MODIS,99,6.1NRT,306.82,75.78,D
-20.94344,125.48691,329.86,1.11,1.05,2023-10-07,117,Terra,MODIS,74,6.1NRT,304.79,17.87,D
-20.94236,136.37247,331.78,3.11,1.67,2023-10-07,117,Terra,MODIS,63,6.1NRT,308.06,87.25,D
-20.94175,125.47636,355.9,1.11,1.05,2023-10-07,117,Terra,MODIS,97,6.1NRT,309.15,73.19,D
-20.94114,136.36598,329.01,3.11,1.67,2023-10-07,117,Terra,MODIS,50,6.1NRT,308.58,71.56,D
-20.94029,125.50436,335.38,1.11,1.05,2023-10-07,117,Terra,MODIS,75,6.1NRT,305.45,24.31,D
-20.94006,125.46582,353.4,1.12,1.05,2023-10-07,117,Terra,MODIS,96,6.1NRT,310.49,65.9,D
-20.93864,125.49382,364.43,1.11,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,307.39,96.54,D
-20.93837,125.45528,358.34,1.12,1.05,2023-10-07,117,Terra,MODIS,99,6.1NRT,310.49,79.77,D
-20.9375,125.54797,342.71,1.11,1.05,2023-10-07,117,Terra,MODIS,89,6.1NRT,309.08,37.21,D
-20.937,125.48326,363.64,1.11,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,310.14,95.25,D
-20.93679,125.66583,336.61,1.1,1.04,2023-10-07,117,Terra,MODIS,83,6.1NRT,311.99,24.66,D
-20.93668,125.44473,364.57,1.12,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,310.31,101.66,D
-20.93586,125.5375,339.55,1.11,1.05,2023-10-07,117,Terra,MODIS,86,6.1NRT,306.71,31.12,D
-20.93535,125.4727,334.19,1.12,1.05,2023-10-07,117,Terra,MODIS,67,6.1NRT,309.64,22.95,D
-20.9337,125.46215,349.48,1.12,1.05,2023-10-07,117,Terra,MODIS,93,6.1NRT,308.4,55.98,D
-20.93258,125.51653,371.8,1.11,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,308.58,122.84,D
-20.93236,125.69845,328.14,1.09,1.04,2023-10-07,117,Terra,MODIS,52,6.1NRT,309.76,12.04,D
-20.93205,125.4516,336.06,1.12,1.05,2023-10-07,117,Terra,MODIS,82,6.1NRT,305.85,27.72,D
-20.93094,125.506,391.07,1.11,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,314.32,218.03,D
-20.93037,125.86755,325.64,1.08,1.04,2023-10-07,117,Terra,MODIS,24,6.1NRT,310.09,9.19,D
-20.92929,125.49546,374.26,1.11,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,313.94,133.74,D
-20.92764,125.48492,336.77,1.11,1.05,2023-10-07,117,Terra,MODIS,80,6.1NRT,309.81,25.67,D
-20.92653,125.53916,331.6,1.11,1.05,2023-10-07,117,Terra,MODIS,77,6.1NRT,306.35,16.22,D
-20.92599,125.47437,347.71,1.12,1.05,2023-10-07,117,Terra,MODIS,92,6.1NRT,307.96,49.44,D
-20.92488,125.52866,369.44,1.11,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,310.34,112.36,D
-20.92324,125.51817,373.22,1.11,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,314.72,128.57,D
-20.91999,127.88812,352.61,1,1,2023-10-07,117,Terra,MODIS,96,6.1NRT,308.94,54.58,D
-20.91994,125.49712,340.26,1.11,1.05,2023-10-07,117,Terra,MODIS,87,6.1NRT,310.51,31.89,D
-20.91884,125.55128,328.13,1.11,1.05,2023-10-07,117,Terra,MODIS,71,6.1NRT,307.87,10.67,D
-20.91863,127.87863,373.12,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,310.57,113.46,D
-20.91829,125.48658,342.11,1.11,1.05,2023-10-07,117,Terra,MODIS,88,6.1NRT,308.81,36.33,D
-20.91719,125.54081,362.45,1.11,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,312.61,88.39,D
-20.91555,125.53033,337.42,1.11,1.05,2023-10-07,117,Terra,MODIS,84,6.1NRT,311.66,25.07,D
-20.91497,125.46548,384.57,1.12,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,310.05,187.37,D
-20.9139,125.51982,338.26,1.11,1.05,2023-10-07,117,Terra,MODIS,77,6.1NRT,310.81,25.8,D
-20.91332,125.45493,386.31,1.12,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,312.51,196.83,D
-20.91306,131.74828,325.09,1.43,1.18,2023-10-07,117,Terra,MODIS,74,6.1NRT,297.23,23.13,D
-20.91245,127.89904,341.28,1,1,2023-10-07,117,Terra,MODIS,88,6.1NRT,309.98,32.19,D
-20.91224,125.50931,337.23,1.11,1.05,2023-10-07,117,Terra,MODIS,84,6.1NRT,309.16,24.18,D
-20.91165,125.44434,337.92,1.12,1.05,2023-10-07,117,Terra,MODIS,84,6.1NRT,306.34,32.97,D
-20.91144,131.7347,320.01,1.42,1.18,2023-10-07,117,Terra,MODIS,47,6.1NRT,294.52,12.64,D
-20.91108,127.88955,327.01,1,1,2023-10-07,117,Terra,MODIS,73,6.1NRT,310.26,11.53,D
-20.90893,125.48824,349.56,1.11,1.05,2023-10-07,117,Terra,MODIS,94,6.1NRT,307.37,52.76,D
-20.90727,125.47769,368.87,1.12,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,310.6,112.84,D
-20.90561,125.46714,377.23,1.12,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,315.41,150.08,D
-20.90395,125.45659,348.65,1.12,1.05,2023-10-07,117,Terra,MODIS,93,6.1NRT,310.92,53.54,D
-20.90228,125.446,349.7,1.12,1.05,2023-10-07,117,Terra,MODIS,94,6.1NRT,308.07,57.81,D
-20.90124,125.50044,351.36,1.11,1.05,2023-10-07,117,Terra,MODIS,95,6.1NRT,309.12,54.01,D
-20.89957,125.4899,392.73,1.11,1.05,2023-10-07,117,Terra,MODIS,100,6.1NRT,315.85,227.8,D
-20.89791,125.47935,352.35,1.12,1.05,2023-10-07,117,Terra,MODIS,95,6.1NRT,311.57,59.53,D
-20.89612,131.69568,331.95,1.42,1.18,2023-10-07,117,Terra,MODIS,75,6.1NRT,300.9,33.39,D
-20.89355,125.51261,333.6,1.11,1.05,2023-10-07,117,Terra,MODIS,72,6.1NRT,308.81,20.26,D
-20.89188,125.50208,333.6,1.11,1.05,2023-10-07,117,Terra,MODIS,63,6.1NRT,310.99,20.52,D
-20.89085,125.55622,326.1,1.11,1.05,2023-10-07,117,Terra,MODIS,33,6.1NRT,310.46,10.05,D
-20.89021,125.49155,332.48,1.11,1.05,2023-10-07,117,Terra,MODIS,59,6.1NRT,310.46,19.4,D
-20.88433,131.64874,340.79,1.4,1.17,2023-10-07,117,Terra,MODIS,89,6.1NRT,301.4,54.41,D
-20.88266,131.63539,326.3,1.4,1.17,2023-10-07,117,Terra,MODIS,48,6.1NRT,298.64,22.69,D
-20.88253,125.50372,323.69,1.11,1.05,2023-10-07,117,Terra,MODIS,36,6.1NRT,309.16,8.76,D
-20.87997,131.30008,332.39,1.34,1.15,2023-10-07,117,Terra,MODIS,64,6.1NRT,284.98,37.61,D
-20.87928,131.64345,331.28,1.4,1.17,2023-10-07,117,Terra,MODIS,73,6.1NRT,299.43,30.81,D
-20.87771,131.63008,324.82,1.4,1.17,2023-10-07,117,Terra,MODIS,55,6.1NRT,298.97,19.96,D
-20.87748,134.24506,326.23,2.15,1.42,2023-10-07,117,Terra,MODIS,75,6.1NRT,306.67,45.94,D
-20.87006,136.08911,339.83,2.96,1.64,2023-10-07,117,Terra,MODIS,88,6.1NRT,308.26,153.2,D
-20.86737,136.06108,320.63,2.94,1.63,2023-10-07,117,Terra,MODIS,43,6.1NRT,306.13,38.17,D
-20.86475,134.24654,328.33,2.15,1.42,2023-10-07,117,Terra,MODIS,78,6.1NRT,307.51,51.45,D
-20.8554,136.09062,342.11,2.96,1.64,2023-10-07,117,Terra,MODIS,90,6.1NRT,312.82,166.67,D
-20.85274,136.06261,370.28,2.94,1.63,2023-10-07,117,Terra,MODIS,100,6.1NRT,310.84,508.43,D
-20.82001,125.17345,323.46,1.15,1.07,2023-10-07,117,Terra,MODIS,58,6.1NRT,309.36,8.94,D
-20.81826,125.16257,325.76,1.15,1.07,2023-10-07,117,Terra,MODIS,63,6.1NRT,311.3,11.3,D
-20.7991,131.87302,327.44,1.45,1.19,2023-10-07,117,Terra,MODIS,78,6.1NRT,279.12,28.66,D
-20.79742,131.8593,324.67,1.45,1.19,2023-10-07,117,Terra,MODIS,45,6.1NRT,279.79,22.74,D
-20.79109,129.66916,321.34,1.1,1.05,2023-10-07,117,Terra,MODIS,58,6.1NRT,298.83,13.67,D
